,player_id,season,age,games,passing_yards,pass_td,interception,comp_pct,receptions,receiving_yards,reception_td,rush_attempts,rushing_yards,run_td
1415,00-0035535,2022,25,13,0.0,0.0,0.0,0.0,46.0,724.0,2.0,0.0,0.0,0.0
1416,00-0035535,2023,26,17,0.0,0.0,0.0,0.0,50.0,770.0,4.0,0.0,0.0,0.0
1417,00-0036309,2020,23,16,0.0,0.0,0.0,0.0,61.0,633.0,4.0,4.0,20.0,0.0
1418,00-0036309,2021,24,17,0.0,0.0,0.0,0.0,81.0,1055.0,5.0,6.0,32.0,1.0
1419,00-0036309,2022,25,11,0.0,0.0,0.0,0.0,40.0,493.0,2.0,1.0,2.0,0.0
1420,00-0036309,2023,26,14,0.0,0.0,0.0,0.0,31.0,414.0,2.0,2.0,5.0,0.0
1421,00-0038558,2023,22,8,0.0,0.0,0.0,0.0,7.0,61.0,0.0,0.0,0.0,0.0
1422,00-0034301,2018,23,3,0.0,0.0,0.0,0.0,3.0,27.0,1.0,13.0,44.0,0.0
1423,00-0034301,2019,24,9,0.0,0.0,0.0,0.0,15.0,167.0,1.0,41.0,141.0,3.0
1424,00-0034301,2020,25,13,0.0,0.0,0.0,0.0,18.0,118.0,0.0,39.0,169.0,1.0
1425,00-0034301,2021,26,17,0.0,0.0,0.0,0.0,47.0,452.0,2.0,144.0,558.0,6.0
1426,00-0034301,2022,27,5,0.0,0.0,0.0,0.0,4.0,9.0,0.0,21.0,102.0,1.0
1427,00-0033258,2017,23,6,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0
1428,00-0033258,2018,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,00-0033258,2019,25,3,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1430,00-0033258,2020,26,8,0.0,0.0,0.0,0.0,8.0,92.0,1.0,0.0,0.0,0.0
1431,00-0033258,2021,27,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1432,00-0035664,2019,22,7,0.0,0.0,0.0,0.0,4.0,37.0,0.0,39.0,147.0,0.0
1433,00-0035664,2020,23,15,0.0,0.0,0.0,0.0,16.0,155.0,1.0,138.0,624.0,5.0
1434,00-0035664,2021,24,12,0.0,0.0,0.0,0.0,29.0,176.0,3.0,149.0,688.0,5.0
1435,00-0035664,2022,25,10,0.0,0.0,0.0,0.0,17.0,102.0,0.0,70.0,283.0,3.0
1436,00-0035664,2023,26,4,0.0,0.0,0.0,0.0,10.0,103.0,0.0,46.0,112.0,2.0
1437,00-0029738,2014,28,5,0.0,0.0,0.0,0.0,5.0,71.0,0.0,0.0,0.0,0.0
1438,00-0029738,2015,29,11,0.0,0.0,0.0,0.0,21.0,311.0,3.0,0.0,0.0,0.0
1439,00-0029738,2016,30,9,0.0,0.0,0.0,0.0,14.0,154.0,1.0,0.0,0.0,0.0
1440,00-0029738,2017,31,13,0.0,0.0,0.0,0.0,17.0,177.0,3.0,0.0,0.0,0.0
1441,00-0029738,2018,32,8,0.0,0.0,0.0,0.0,11.0,117.0,3.0,0.0,0.0,0.0
1442,00-0029738,2019,33,15,0.0,0.0,0.0,0.0,34.0,341.0,7.0,0.0,0.0,0.0
1443,00-0029738,2020,34,12,0.0,0.0,0.0,0.0,21.0,312.0,4.0,0.0,0.0,0.0
1444,00-0029738,2021,35,3,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0
1445,00-0026144,2015,28,16,0.0,0.0,0.0,0.0,40.0,330.0,1.0,239.0,1089.0,3.0
1446,00-0026144,2016,29,3,0.0,0.0,0.0,0.0,3.0,17.0,0.0,24.0,87.0,0.0
1447,00-0026144,2017,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0
1448,00-0023564,2012,29,13,0.0,0.0,0.0,0.0,75.0,667.0,7.0,49.0,246.0,1.0
1449,00-0023564,2013,30,15,0.0,0.0,0.0,0.0,71.0,604.0,2.0,53.0,220.0,2.0
1450,00-0023564,2014,31,15,0.0,0.0,0.0,0.0,40.0,387.0,0.0,57.0,329.0,6.0
1451,00-0023564,2015,32,16,0.0,0.0,0.0,0.0,55.0,388.0,2.0,83.0,317.0,3.0
1452,00-0023564,2016,33,15,0.0,0.0,0.0,0.0,52.0,427.0,2.0,94.0,438.0,2.0
1453,00-0023564,2017,34,3,0.0,0.0,0.0,0.0,7.0,73.0,1.0,15.0,61.0,0.0
1454,00-0023564,2018,35,6,0.0,0.0,0.0,0.0,15.0,160.0,2.0,29.0,120.0,1.0
1455,00-0023564,2019,36,6,0.0,0.0,0.0,0.0,6.0,24.0,0.0,18.0,68.0,0.0
1456,00-0031610,2016,24,8,0.0,0.0,0.0,0.0,10.0,85.0,2.0,0.0,0.0,0.0
1457,00-0031610,2020,28,16,0.0,0.0,0.0,0.0,107.0,1198.0,9.0,0.0,0.0,0.0
1458,00-0031610,2021,29,11,0.0,0.0,0.0,0.0,55.0,665.0,2.0,0.0,0.0,0.0
1459,00-0031610,2022,30,8,0.0,0.0,0.0,0.0,28.0,388.0,3.0,0.0,0.0,0.0
1460,00-0031610,2023,31,12,0.0,0.0,0.0,0.0,52.0,552.0,1.0,0.0,0.0,0.0
1461,00-0031123,2014,21,5,0.0,0.0,0.0,0.0,5.0,31.0,0.0,31.0,78.0,0.0
1462,00-0026983,2013,26,13,0.0,0.0,0.0,0.0,29.0,311.0,1.0,3.0,26.0,0.0
1463,00-0026983,2014,27,5,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0
1464,00-0026983,2015,28,11,0.0,0.0,0.0,0.0,21.0,314.0,2.0,0.0,0.0,0.0
1465,00-0026983,2016,29,7,0.0,0.0,0.0,0.0,6.0,114.0,2.0,1.0,60.0,1.0
1466,00-0026983,2017,30,5,0.0,0.0,0.0,0.0,2.0,47.0,0.0,2.0,32.0,1.0
1467,00-0026983,2018,31,3,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,-7.0,0.0
1468,00-0035181,2019,24,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1469,00-0035181,2020,25,6,0.0,0.0,0.0,0.0,5.0,46.0,0.0,0.0,0.0,0.0
1470,00-0036297,2020,22,4,0.0,0.0,0.0,0.0,2.0,27.0,1.0,14.0,54.0,0.0
1471,00-0036297,2022,24,3,0.0,0.0,0.0,0.0,1.0,33.0,0.0,14.0,64.0,0.0
1472,00-0036297,2023,25,5,0.0,0.0,0.0,0.0,7.0,49.0,0.0,32.0,121.0,1.0
1473,00-0034710,2018,23,1,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
1474,00-0035148,2019,22,10,0.0,0.0,0.0,0.0,9.0,43.0,0.0,37.0,128.0,1.0
1475,00-0035148,2020,23,5,0.0,0.0,0.0,0.0,7.0,65.0,1.0,27.0,97.0,1.0
1476,00-0029612,2016,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
1477,00-0034395,2020,25,2,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0
1478,00-0031381,2014,22,14,0.0,0.0,0.0,0.0,38.0,446.0,3.0,0.0,0.0,0.0
1479,00-0031381,2015,23,13,0.0,0.0,0.0,0.0,50.0,495.0,1.0,0.0,0.0,0.0
1480,00-0031381,2016,24,16,0.0,0.0,0.0,0.0,75.0,999.0,12.0,0.0,0.0,0.0
1481,00-0031381,2017,25,14,0.0,0.0,0.0,0.0,74.0,885.0,10.0,0.0,0.0,0.0
1482,00-0031381,2018,26,15,0.0,0.0,0.0,0.0,111.0,1388.0,13.0,0.0,0.0,0.0
1483,00-0031381,2019,27,12,0.0,0.0,0.0,0.0,83.0,999.0,5.0,0.0,0.0,0.0
1484,00-0031381,2020,28,14,0.0,0.0,0.0,0.0,115.0,1374.0,19.0,0.0,0.0,0.0
1485,00-0031381,2021,29,16,0.0,0.0,0.0,0.0,123.0,1553.0,11.0,0.0,0.0,0.0
1486,00-0031381,2022,30,17,-10.0,0.0,0.0,0.0,100.0,1516.0,15.0,3.0,-1.0,0.0
1487,00-0031381,2023,31,17,0.0,0.0,0.0,0.0,103.0,1149.0,9.0,0.0,0.0,0.0
1488,00-0037257,2022,22,13,0.0,0.0,0.0,0.0,24.0,214.0,0.0,0.0,0.0,0.0
1489,00-0037257,2023,23,9,0.0,0.0,0.0,0.0,14.0,167.0,3.0,0.0,0.0,0.0
1490,00-0035040,2019,24,5,880.0,5.0,6.0,0.5,1.0,19.0,1.0,7.0,32.0,0.0
1491,00-0035040,2020,25,1,39.0,0.0,1.0,0.545,0.0,0.0,0.0,1.0,18.0,0.0
1492,00-0035040,2021,26,1,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
1493,00-0035040,2022,27,2,378.0,2.0,2.0,0.603,0.0,0.0,0.0,4.0,5.0,0.0
1494,00-0020608,2012,33,2,13.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1495,00-0032133,2015,22,7,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,52.0,146.0,1.0
1496,00-0031076,2016,26,1,17.0,0.0,0.0,0.333,0.0,0.0,0.0,1.0,0.0,0.0
1497,00-0031076,2017,27,2,257.0,1.0,1.0,0.644,0.0,0.0,0.0,4.0,8.0,1.0
1498,00-0031076,2019,29,0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,00-0030711,2017,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0
1500,00-0030711,2018,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0
1501,00-0032634,2018,24,3,0.0,0.0,0.0,0.0,6.0,61.0,0.0,0.0,0.0,0.0
1502,00-0026957,2013,26,4,0.0,0.0,0.0,0.0,4.0,70.0,0.0,0.0,0.0,0.0
1503,00-0032187,2015,24,16,0.0,0.0,0.0,0.0,36.0,457.0,4.0,125.0,581.0,8.0
1504,00-0032187,2016,25,16,0.0,0.0,0.0,0.0,80.0,881.0,4.0,293.0,1239.0,16.0
1505,00-0026957,2016,29,10,0.0,0.0,0.0,0.0,7.0,82.0,0.0,0.0,0.0,0.0
1506,00-0032187,2017,26,1,0.0,0.0,0.0,0.0,6.0,67.0,0.0,11.0,23.0,0.0
1507,00-0032187,2018,27,16,0.0,0.0,0.0,0.0,50.0,446.0,4.0,259.0,942.0,7.0
1508,00-0032187,2019,28,12,0.0,0.0,0.0,0.0,36.0,370.0,5.0,93.0,346.0,2.0
1509,00-0032187,2020,29,12,0.0,0.0,0.0,0.0,33.0,314.0,2.0,147.0,691.0,6.0
1510,00-0032187,2021,30,13,0.0,0.0,0.0,0.0,32.0,225.0,1.0,67.0,228.0,0.0
1511,00-0032187,2022,31,4,0.0,0.0,0.0,0.0,4.0,47.0,0.0,12.0,24.0,0.0
1512,00-0035685,2019,22,16,0.0,0.0,0.0,0.0,25.0,185.0,1.0,242.0,889.0,6.0
1513,00-0035685,2020,23,15,0.0,0.0,0.0,0.0,54.0,438.0,3.0,248.0,1072.0,8.0
1514,00-0035685,2021,24,13,0.0,0.0,1.0,0.0,42.0,301.0,0.0,225.0,849.0,7.0
1515,00-0035685,2022,25,16,0.0,0.0,0.0,0.0,34.0,316.0,2.0,201.0,801.0,5.0
1516,00-0035685,2023,26,14,0.0,0.0,0.0,0.0,16.0,117.0,0.0,219.0,1015.0,13.0
1517,00-0033589,2018,23,14,0.0,0.0,0.0,0.0,26.0,445.0,6.0,1.0,5.0,0.0
1518,00-0033589,2019,24,13,0.0,0.0,0.0,0.0,17.0,301.0,2.0,3.0,25.0,0.0
1519,00-0033589,2020,25,16,0.0,0.0,0.0,0.0,35.0,417.0,6.0,8.0,61.0,0.0
1520,00-0033589,2021,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,00-0032430,2016,23,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1522,00-0032430,2017,24,7,0.0,0.0,0.0,0.0,10.0,95.0,1.0,0.0,0.0,0.0
1523,00-0032430,2018,25,5,0.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0
1524,00-0027322,2012,26,1,0.0,0.0,0.0,0.0,2.0,31.0,1.0,0.0,0.0,0.0
1525,00-0027322,2013,27,12,0.0,0.0,0.0,0.0,36.0,423.0,4.0,0.0,0.0,0.0
1526,00-0027322,2014,28,6,0.0,0.0,0.0,0.0,8.0,65.0,0.0,0.0,0.0,0.0
1527,00-0033885,2017,21,16,0.0,0.0,0.0,0.0,32.0,386.0,4.0,1.0,1.0,0.0
1528,00-0033885,2018,22,15,0.0,0.0,0.0,0.0,56.0,639.0,4.0,0.0,0.0,0.0
1529,00-0033885,2019,23,3,0.0,0.0,0.0,0.0,5.0,41.0,1.0,0.0,0.0,0.0
1530,00-0033885,2020,24,11,0.0,0.0,0.0,0.0,19.0,213.0,2.0,0.0,0.0,0.0
1531,00-0033885,2021,25,15,0.0,0.0,0.0,0.0,36.0,475.0,4.0,1.0,1.0,0.0
1532,00-0033885,2022,26,14,0.0,0.0,0.0,0.0,58.0,628.0,4.0,2.0,-8.0,0.0
1533,00-0033885,2023,27,16,0.0,0.0,0.0,0.0,81.0,882.0,8.0,0.0,0.0,0.0
1534,00-0035359,2022,26,7,0.0,0.0,0.0,0.0,11.0,106.0,0.0,0.0,0.0,0.0
1535,00-0024301,2012,29,7,0.0,0.0,0.0,0.0,11.0,86.0,5.0,0.0,0.0,0.0
1536,00-0034575,2023,28,1,0.0,0.0,0.0,0.0,2.0,-10.0,0.0,0.0,0.0,0.0
1537,00-0034427,2018,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,0.0
1538,00-0029251,2012,21,14,0.0,0.0,0.0,0.0,4.0,34.0,1.0,71.0,358.0,4.0
1539,00-0029251,2013,22,5,0.0,0.0,0.0,0.0,2.0,8.0,0.0,44.0,146.0,2.0
1540,00-0035101,2021,25,2,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0
1541,00-0039074,2023,22,4,0.0,0.0,0.0,0.0,10.0,95.0,1.0,0.0,0.0,0.0
1542,00-0036898,2021,23,13,2460.0,16.0,10.0,0.62,0.0,0.0,0.0,17.0,49.0,0.0
1543,00-0036898,2022,24,15,2876.0,21.0,15.0,0.571,0.0,0.0,0.0,24.0,117.0,3.0
1544,00-0036898,2023,25,4,160.0,2.0,0.0,0.439,0.0,0.0,0.0,2.0,9.0,0.0
1545,00-0033550,2022,27,1,168.0,1.0,0.0,0.561,0.0,0.0,0.0,6.0,41.0,1.0
1546,00-0026000,2012,27,13,0.0,0.0,0.0,0.0,61.0,778.0,1.0,0.0,0.0,0.0
1547,00-0026000,2013,28,14,0.0,0.0,0.0,0.0,42.0,364.0,2.0,0.0,0.0,0.0
1548,00-0035689,2019,23,15,0.0,0.0,0.0,0.0,28.0,388.0,2.0,1.0,9.0,0.0
1549,00-0035689,2020,24,11,0.0,0.0,0.0,0.0,24.0,288.0,3.0,0.0,0.0,0.0
1550,00-0035689,2021,25,15,2.0,0.0,0.0,0.0,49.0,587.0,9.0,0.0,0.0,0.0
1551,00-0035689,2022,26,15,0.0,0.0,0.0,0.0,48.0,517.0,6.0,0.0,0.0,0.0
1552,00-0035689,2023,27,10,0.0,0.0,0.0,0.0,22.0,186.0,2.0,0.0,0.0,0.0
1553,00-0036671,2021,22,9,0.0,0.0,0.0,0.0,9.0,83.0,0.0,1.0,1.0,0.0
1554,00-0036671,2022,23,7,0.0,0.0,0.0,0.0,6.0,37.0,1.0,0.0,0.0,0.0
1555,00-0033581,2017,25,3,0.0,0.0,0.0,0.0,2.0,36.0,1.0,7.0,13.0,0.0
1556,00-0033581,2018,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0
1557,00-0031060,2015,22,10,0.0,0.0,0.0,0.0,17.0,140.0,1.0,9.0,34.0,1.0
1558,00-0031060,2016,23,7,0.0,0.0,0.0,0.0,7.0,35.0,0.0,4.0,29.0,0.0
1559,00-0031060,2017,24,9,0.0,0.0,0.0,0.0,14.0,143.0,2.0,1.0,4.0,0.0
1560,00-0031060,2018,25,3,0.0,0.0,0.0,0.0,3.0,29.0,1.0,1.0,6.0,0.0
1561,00-0031060,2019,26,1,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,5.0,0.0
1562,00-0034201,2018,23,2,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.0,4.0,0.0
1563,00-0034201,2019,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
1564,00-0033413,2017,23,1,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0
1565,00-0031763,2018,25,6,0.0,0.0,0.0,0.0,22.0,216.0,0.0,1.0,7.0,0.0
1566,00-0031763,2019,26,5,0.0,0.0,0.0,0.0,11.0,162.0,0.0,0.0,0.0,0.0
1567,00-0031763,2020,27,1,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0
1568,00-0031763,2021,28,15,0.0,0.0,0.0,0.0,24.0,296.0,3.0,10.0,89.0,0.0
1569,00-0031763,2022,29,16,0.0,0.0,0.0,0.0,46.0,538.0,3.0,2.0,-15.0,0.0
1570,00-0031763,2023,30,8,0.0,0.0,0.0,0.0,4.0,39.0,0.0,3.0,18.0,0.0
1571,00-0030564,2013,21,16,0.0,0.0,0.0,0.0,52.0,802.0,3.0,0.0,0.0,0.0
1572,00-0030564,2014,22,16,0.0,0.0,0.0,0.0,76.0,1210.0,7.0,0.0,0.0,0.0
1573,00-0030564,2015,23,16,0.0,0.0,0.0,0.0,111.0,1523.0,11.0,0.0,0.0,0.0
1574,00-0030564,2016,24,16,0.0,0.0,0.0,0.0,78.0,943.0,4.0,0.0,0.0,0.0
1575,00-0030564,2017,25,15,0.0,0.0,0.0,0.0,96.0,1378.0,14.0,0.0,0.0,0.0
1576,00-0030564,2018,26,16,0.0,0.0,0.0,0.0,115.0,1572.0,11.0,1.0,-7.0,0.0
1577,00-0030564,2019,27,15,6.0,1.0,1.0,0.5,104.0,1167.0,7.0,2.0,18.0,0.0
1578,00-0030564,2020,28,16,0.0,0.0,0.0,0.0,115.0,1407.0,6.0,1.0,1.0,0.0
1579,00-0030564,2021,29,10,0.0,0.0,0.0,0.0,42.0,572.0,8.0,0.0,0.0,0.0
1580,00-0030564,2022,30,9,0.0,0.0,0.0,0.0,64.0,717.0,4.0,0.0,0.0,0.0
1581,00-0030564,2023,31,17,0.0,0.0,0.0,0.0,75.0,1057.0,7.0,2.0,9.0,0.0
1582,00-0032940,2020,27,3,0.0,0.0,0.0,0.0,5.0,30.0,0.0,31.0,91.0,0.0
1583,00-0031511,2015,24,1,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0
1584,00-0031511,2017,26,2,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0
1585,00-0031511,2019,28,3,0.0,0.0,0.0,0.0,4.0,51.0,0.0,0.0,0.0,0.0
1586,00-0024242,2012,29,16,0.0,0.0,0.0,0.0,13.0,187.0,3.0,173.0,723.0,5.0
1587,00-0024242,2013,30,15,0.0,0.0,0.0,0.0,26.0,333.0,1.0,201.0,843.0,3.0
1588,00-0024242,2014,31,6,0.0,0.0,0.0,0.0,5.0,44.0,0.0,62.0,219.0,0.0
1589,00-0024242,2015,32,16,0.0,0.0,0.0,0.0,40.0,369.0,0.0,200.0,907.0,11.0
1590,00-0024242,2016,33,8,0.0,0.0,0.0,0.0,18.0,118.0,2.0,98.0,343.0,4.0
1591,00-0028009,2012,24,10,0.0,0.0,0.0,0.0,35.0,251.0,0.0,161.0,663.0,4.0
1592,00-0028009,2013,25,14,0.0,0.0,0.0,0.0,53.0,350.0,1.0,217.0,1121.0,9.0
1593,00-0028009,2014,26,16,0.0,0.0,0.0,0.0,57.0,416.0,0.0,392.0,1845.0,14.0
1594,00-0028009,2015,27,15,0.0,0.0,0.0,0.0,44.0,322.0,1.0,193.0,702.0,6.0
1595,00-0028009,2016,28,16,10.0,1.0,0.0,0.5,53.0,377.0,3.0,293.0,1287.0,9.0
1596,00-0028009,2017,29,15,0.0,0.0,0.0,0.0,39.0,266.0,1.0,184.0,659.0,6.0
1597,00-0026189,2012,26,11,0.0,0.0,0.0,0.0,45.0,700.0,3.0,3.0,-7.0,0.0
1598,00-0026189,2013,27,16,0.0,0.0,0.0,0.0,82.0,1332.0,9.0,3.0,2.0,0.0
1599,00-0026189,2014,28,15,0.0,0.0,0.0,0.0,56.0,1169.0,6.0,4.0,7.0,0.0
1600,00-0026189,2015,29,9,0.0,0.0,0.0,0.0,30.0,528.0,4.0,0.0,0.0,0.0
1601,00-0026189,2016,30,15,0.0,0.0,0.0,0.0,56.0,1005.0,5.0,0.0,0.0,0.0
1602,00-0026189,2017,31,14,0.0,0.0,0.0,0.0,50.0,668.0,3.0,3.0,38.0,0.0
1603,00-0026189,2018,32,12,0.0,0.0,0.0,0.0,41.0,774.0,5.0,6.0,29.0,1.0
1604,00-0026189,2019,33,2,0.0,0.0,0.0,0.0,9.0,159.0,2.0,0.0,0.0,0.0
1605,00-0026189,2020,34,5,0.0,0.0,0.0,0.0,14.0,236.0,1.0,1.0,12.0,0.0
1606,00-0026189,2021,35,6,0.0,0.0,0.0,0.0,20.0,454.0,2.0,1.0,4.0,0.0
1607,00-0026189,2022,36,7,0.0,0.0,0.0,0.0,9.0,153.0,0.0,0.0,0.0,0.0
1608,00-0033899,2017,21,15,2668.0,14.0,22.0,0.497,0.0,0.0,0.0,75.0,421.0,5.0
1609,00-0033899,2018,22,3,149.0,1.0,2.0,0.444,0.0,0.0,0.0,4.0,40.0,0.0
1610,00-0031547,2015,22,8,0.0,0.0,0.0,0.0,26.0,494.0,3.0,0.0,0.0,0.0
1611,00-0031547,2016,23,15,0.0,0.0,0.0,0.0,56.0,744.0,4.0,0.0,0.0,0.0
1612,00-0031547,2017,24,13,0.0,0.0,0.0,0.0,57.0,670.0,2.0,0.0,0.0,0.0
1613,00-0031547,2018,25,11,0.0,0.0,0.0,0.0,24.0,306.0,1.0,0.0,0.0,0.0
1614,00-0031547,2019,26,16,0.0,0.0,0.0,0.0,72.0,1202.0,10.0,0.0,0.0,0.0
1615,00-0031547,2020,27,14,0.0,0.0,0.0,0.0,63.0,793.0,5.0,0.0,0.0,0.0
1616,00-0031547,2021,28,9,0.0,0.0,0.0,0.0,40.0,515.0,2.0,0.0,0.0,0.0
1617,00-0031547,2022,29,12,0.0,0.0,0.0,0.0,31.0,539.0,3.0,0.0,0.0,0.0
1618,00-0031547,2023,30,13,0.0,0.0,0.0,0.0,33.0,394.0,0.0,0.0,0.0,0.0
1619,00-0029673,2012,22,6,0.0,0.0,0.0,0.0,6.0,87.0,0.0,1.0,-3.0,0.0
1620,00-0029673,2013,23,9,0.0,0.0,0.0,0.0,15.0,155.0,0.0,0.0,0.0,0.0
1621,00-0029673,2014,24,1,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0
1622,00-0036912,2021,23,17,0.0,0.0,0.0,0.0,64.0,918.0,6.0,0.0,0.0,0.0
1623,00-0036912,2022,24,17,0.0,0.0,0.0,0.0,95.0,1210.0,7.0,0.0,0.0,0.0
1624,00-0036912,2023,25,16,0.0,0.0,0.0,0.0,81.0,1066.0,7.0,0.0,0.0,0.0
1625,00-0033839,2017,24,7,0.0,0.0,0.0,0.0,27.0,339.0,1.0,0.0,0.0,0.0
1626,00-0033839,2018,25,16,0.0,0.0,0.0,0.0,66.0,715.0,5.0,9.0,98.0,0.0
1627,00-0033839,2019,26,15,0.0,0.0,0.0,0.0,66.0,665.0,3.0,5.0,27.0,0.0
1628,00-0033839,2020,27,1,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
1629,00-0033839,2021,28,8,0.0,0.0,0.0,0.0,10.0,68.0,0.0,0.0,0.0,0.0
1630,00-0036425,2020,22,8,0.0,0.0,0.0,0.0,17.0,111.0,1.0,34.0,108.0,2.0
1631,00-0036425,2021,23,11,0.0,0.0,0.0,0.0,21.0,133.0,0.0,33.0,138.0,2.0
1632,00-0036425,2022,24,10,0.0,0.0,1.0,0.0,17.0,126.0,0.0,35.0,186.0,0.0
1633,00-0036425,2023,25,10,0.0,0.0,0.0,0.0,6.0,26.0,0.0,10.0,36.0,0.0
1634,00-0035719,2019,23,15,0.0,0.0,0.0,0.0,57.0,804.0,3.0,14.0,159.0,3.0
1635,00-0035719,2020,24,7,0.0,0.0,0.0,0.0,33.0,391.0,1.0,8.0,26.0,0.0
1636,00-0035719,2021,25,16,24.0,1.0,0.0,0.5,77.0,1397.0,6.0,59.0,365.0,8.0
1637,00-0035719,2022,26,13,0.0,0.0,0.0,0.0,56.0,632.0,2.0,42.0,232.0,3.0
1638,00-0035719,2023,27,15,0.0,0.0,0.0,0.0,60.0,892.0,7.0,37.0,225.0,5.0
1639,00-0021192,2012,33,9,0.0,0.0,0.0,0.0,16.0,145.0,0.0,0.0,0.0,0.0
1640,00-0027779,2013,27,2,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,12.0,51.0,0.0
1641,00-0024389,2012,28,15,0.0,0.0,0.0,0.0,21.0,344.0,3.0,0.0,0.0,0.0
1642,00-0024389,2013,29,15,0.0,0.0,0.0,0.0,60.0,571.0,6.0,0.0,0.0,0.0
1643,00-0024389,2014,30,15,0.0,0.0,0.0,0.0,63.0,857.0,4.0,0.0,0.0,0.0
1644,00-0024389,2015,31,15,0.0,0.0,0.0,0.0,94.0,1090.0,8.0,1.0,36.0,0.0
1645,00-0024389,2016,32,15,0.0,0.0,0.0,0.0,65.0,800.0,7.0,2.0,11.0,0.0
1646,00-0024389,2017,33,16,0.0,0.0,0.0,0.0,74.0,807.0,4.0,2.0,-2.0,1.0
1647,00-0024389,2018,34,1,0.0,0.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,0.0
1648,00-0024389,2019,35,6,0.0,0.0,0.0,0.0,21.0,215.0,2.0,0.0,0.0,0.0
1649,00-0028057,2012,25,7,0.0,0.0,0.0,0.0,1.0,13.0,0.0,32.0,122.0,3.0
1650,00-0032365,2016,22,2,0.0,0.0,0.0,0.0,6.0,53.0,1.0,2.0,-12.0,0.0
1651,00-0032775,2017,23,10,0.0,0.0,0.0,0.0,21.0,212.0,0.0,0.0,0.0,0.0
1652,00-0032775,2018,24,14,0.0,0.0,0.0,0.0,22.0,288.0,4.0,0.0,0.0,0.0
1653,00-0032775,2019,25,15,0.0,0.0,0.0,0.0,32.0,449.0,4.0,0.0,0.0,0.0
1654,00-0032775,2020,26,15,0.0,0.0,0.0,0.0,45.0,466.0,3.0,0.0,0.0,0.0
1655,00-0032775,2021,27,14,0.0,0.0,0.0,0.0,25.0,264.0,3.0,0.0,0.0,0.0
1656,00-0032775,2022,28,16,0.0,0.0,0.0,0.0,48.0,458.0,2.0,0.0,0.0,0.0
1657,00-0032775,2023,29,8,0.0,0.0,0.0,0.0,26.0,371.0,4.0,1.0,23.0,0.0
1658,00-0038621,2023,23,14,0.0,0.0,0.0,0.0,49.0,561.0,0.0,8.0,41.0,0.0
1659,00-0027874,2012,25,16,0.0,0.0,0.0,0.0,94.0,1430.0,10.0,0.0,0.0,0.0
1660,00-0027874,2013,26,16,0.0,0.0,0.0,0.0,92.0,1430.0,15.0,0.0,0.0,0.0
1661,00-0027874,2014,27,16,0.0,0.0,0.0,0.0,111.0,1621.0,12.0,0.0,0.0,0.0
